"gene","rho","p","padj"
"LINC02438",-0.124051674982348,0.623833802161858,0.760295049973417
"LINC02446",0.248103349964696,0.32086571602578,0.505477578698276
"LINC02447",-0.632981623627877,0.0048087911431101,0.0349536362084788
"LINC02449",-0.594811877479463,0.00922126630123428,0.0513186891628331
"LINC02450",-0.53755725825684,0.0214032799271422,0.085187803628122
"LINC02453",-0.225837664711454,0.367544688108924,0.550041027963158
"LINC02456",-0.534376446077806,0.0223371497884152,0.0874133300087793
"LINC02458",0.238560913427592,0.340423472051444,0.524495495517334
"LINC02470",0.273549847396972,0.27204135028264,0.455484922296248
"LINC02482",-0.623439187090774,0.00570249187257121,0.0382267448753262
"LINC02489",-0.4325904563487,0.0729711146315713,0.192720329252721
"LINC02506",-0.206752791637246,0.410420123418682,0.58827675489873
"LINC02511",-0.346708527514767,0.158678762915013,0.324108074767388
"LINC02512",-0.229018476890488,0.360653398215665,0.543460463045705
"LINC02516",-0.0699778679387603,0.782613570424074,0.868067600153212
"LINC02519",-0.629800811448843,0.00509300998070578,0.0359264656376431
"LINC02523",-0.693417055029534,0.00141697022997858,0.0174624628279958
"LINC02528",0.333985278798629,0.175566555832454,0.346123407794962
"LINC02532",0.801564669116709,6.3489671223468e-05,0.00337516539059021
"LINC02535",-0.101785989729106,0.687768280824928,0.805585518369514
"LINC02539",0.356250964051871,0.146765583697146,0.306693514504237
"LINC02541",0.470760202497115,0.0486351080191326,0.146563154545803
"LINC02542",0.283092283934076,0.254989720732858,0.43708429913657
"LINC02550",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC02562",-0.165402233309797,0.511885358434621,0.674071906787096
"LINC02572",-0.531195633898771,0.0233026480561082,0.089774277890921
"LINC02576",0.50256832428746,0.0335353188992631,0.114138660908597
"LINC02580",0.318081217903456,0.198323160050998,0.373248855414886
"LINC02585",-0.575727004405255,0.0124108071879096,0.06129362284659
"LINC02591",0.273549847396972,0.27204135028264,0.455484922296248
"LINC02593",-0.0127232487161382,0.960037505464503,0.976084894419096
"LINC02595",-0.149498172414624,0.553800044977954,0.707740467379986
"LINC02600",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC02603",-0.0349889339693802,0.890374976756648,0.936617793851861
"LINC02604",-0.00954243653710368,0.970023176523772,0.981957809234729
"LINC02605",0.229018476890488,0.360653398215666,0.543460463045705
"LINC02606",-0.461217765960011,0.0540390782118583,0.157117431358202
"LINC02607",-0.50892994864553,0.031007592432017,0.108439074133063
"LINC02608",0.607535126195601,0.00748847935709083,0.0451060319476774
"LINC02609",-0.222656852532419,0.374509395174593,0.556599220275597
"LINC02610",-0.0763394922968294,0.763362171846459,0.85585822150534
"LINC02611",0.308538781366352,0.21287043106092,0.390436386782626
"LINC02613",-0.238560913427592,0.340423472051444,0.524495495517334
"LINC02614",-0.712501928103741,0.00090646544362387,0.0135043600913733
"LINC02615",-0.757033298610225,0.000275448700837608,0.00716781140276765
"LINC02641",-0.403963146737389,0.0963987855063674,0.231920834482621
"LINC02642",0.585269440942359,0.0107213392095554,0.0562714227597336
"LINC02646",-0.197210355100143,0.432819772267149,0.607387350621748
"LINC02649",0.410324771095458,0.0907777271361468,0.222886521964172
"LINC02652",-0.531195633898771,0.0233026480561082,0.089774277890921
"LINC02656",0.39760152237932,0.102266774696692,0.240522817632631
"LINC02664",-0.429409644169666,0.0753426261257079,0.196859788305002
"LINC02666",-0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC02669",0.429409644169666,0.0753426261257077,0.196859788305002
"LINC02672",0.222656852532419,0.374509395174593,0.556599220275597
"LINC02680",0.588450253121394,0.0102010687105872,0.0545809475073485
"LINC02691",-0.442132892885804,0.0661869259213799,0.180674635750969
"LINC02693",-0.248103349964696,0.32086571602578,0.505477578698276
"LINC02694",0.318081217903456,0.198323160050998,0.373248855414886
"LINC02696",-0.0413505583274493,0.870589608062597,0.924584721668536
"LINC02698",-0.117690050624279,0.641865467758828,0.771787663585581
"LINC02709",0.687055430671465,0.00163265869225251,0.0188220867492297
"LINC02716",0.194029542921108,0.440425422337527,0.613544730892991
"LINC02718",-0.368974212768009,0.131862150497344,0.285665309976164
"LINC02725",0.0986051775500713,0.697081085073464,0.812796709156869
"LINC02739",-0.470760202497115,0.0486351080191324,0.146563154545803
"LINC02753",-0.722044364640845,0.00071553319472087,0.0118532228221555
"LINC02754",-0.4325904563487,0.0729711146315713,0.192720329252721
"LINC02762",0.283092283934076,0.254989720732858,0.43708429913657
"LINC02767",-0.715682740282776,0.000838601860906028,0.0129911221093013
"LINC02785",0.489845075571322,0.0390647863739189,0.126405947945241
"LINC02788",-0.493025887750357,0.0376212761921747,0.123223040240276
"LINC02795",-0.458036953780977,0.0559371439534196,0.160843623470469
"LINC02798",-0.391239898021251,0.108386827798098,0.25031474591294
"LINC02802",-0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC02803",0.0699778679387603,0.782613570424074,0.868067600153212
"LINC02814",-0.18130629420497,0.471527767978293,0.640932554924703
"LINC02826",-0.480302639034218,0.04365053292155,0.136543053683769
"LINC02828",0.407143958916424,0.0935577168136345,0.227069273769591
"LINC02832",0.159040608951728,0.5284700117571,0.687284833943172
"LINC02847",-0.499387512108426,0.0348573005566734,0.117090532396794
"LINC02848",-0.671151369776292,0.00229323921339108,0.0230591482567605
"LINC02853",-0.763394922968294,0.000227708398609119,0.00645955627470705
"LINGO1",-0.610715938374635,0.00709928010412568,0.0436095493137262
"LINGO2",-0.152678984593659,0.545297428559179,0.700940147212496
"LINS1",-0.117690050624279,0.641865467758828,0.771787663585581
"LIPA",0.410324771095458,0.0907777271361468,0.222886521964172
"LIPC",0.330804466619594,0.179970343304257,0.351658645780459
"LIPE",-0.139955735877521,0.579652823569592,0.727096143633694
"LIPE-AS1",-0.890627410129677,7.26805361597192e-07,0.000379258513555545
"LIPG",-0.604354314016566,0.00789473085313483,0.0464799934937087
"LIPH",0.642524060164981,0.00403266513971033,0.0316062122748287
"LIPI",-0.426228831990631,0.0777703947153894,0.201477548577405
"LIPN",0.209933603816281,0.403094473684067,0.582068185164679
"LIPT1",-0.53755725825684,0.0214032799271422,0.085187803628122
"LIPT2",-0.270369035217938,0.27787792933734,0.461941772370063
"LITAF",0.664789745418223,0.00261276204300535,0.024658952189792
"LIX1-AS1",-0.244922537785661,0.327309843688235,0.51208986038299
"LIX1L",0.130413299340417,0.60600333431951,0.747105204937924
"LIX1L-AS1",0.451675329422907,0.0598829195873202,0.168452037522623
"LKAAEAR1",-0.168583045488832,0.503686118682587,0.667709055178301
"LLGL1",-0.155859796772693,0.536853795247363,0.694407952117415
"LLGL2",-0.219476040353385,0.381547140675057,0.562756490065881
"LLPH",0.127232487161382,0.614892896787343,0.753892985246784
"LMAN1",-0.165402233309797,0.511885358434621,0.674071906787096
"LMAN2",0.591631065300428,0.00970124022274902,0.0530371911709099
"LMAN2L",-0.591631065300428,0.009701240222749,0.0530371911709099
"LMBR1",0.518472385182633,0.0274953462421001,0.100092752090068
"LMBR1L",0.632981623627877,0.0048087911431101,0.0349536362084788
"LMBRD1",0.652066496702085,0.00336206946223874,0.0283807898538663
"LMBRD2",-0.423048019811596,0.0802551310356553,0.205127480446766
"LMCD1",0.591631065300428,0.00970124022274902,0.0530371911709099
"LMCD1-AS1",-0.152678984593659,0.545297428559179,0.700940147212496
"LMF1",-0.413505583274493,0.0880581514289032,0.218290421888201
"LMF2",0.0986051775500713,0.697081085073464,0.812796709156869
"LMLN",-0.620258374911739,0.00602871527238676,0.0394923670750439
"LMNA",0.213114415995315,0.3958401164341,0.576716654575443
"LMNB1",0.340346903156698,0.166977936286666,0.334478785597363
"LMNB1-DT",-0.225837664711454,0.367544688108924,0.550041027963158
"LMNB2",0.149498172414624,0.553800044977954,0.707740467379986
"LMNTD1",-0.143136548056555,0.570978659303128,0.719492617903008
"LMNTD2",-0.190848730742074,0.448099666041123,0.620096885890811
"LMO2",0.203571979458212,0.417816571568208,0.594623182202397
"LMO3",0.203571979458212,0.417816571568208,0.594623182202397
"LMO4",-0.289453908292145,0.244003604450244,0.424863669884431
"LMO7",0.330804466619594,0.179970343304257,0.351658645780459
"LMO7-AS1",-0.267188223038903,0.283790816044155,0.468199358627136
"LMOD1",0.375335837126078,0.124821919652973,0.275592233025143
"LMOD3",0.461217765960011,0.0540390782118582,0.157117431358202
"LMTK2",0.489845075571322,0.0390647863739189,0.126405947945241
"LMTK3",-0.00636162435806912,0.980013092131537,0.987633645246811
"LNCAROD",0.187667918563039,0.45584189549773,0.62717797292704
"LNCOG",-0.569365380047186,0.0136504850054704,0.0648479796774012
"LNCTAM34A",-0.734767613356983,0.00051421889330003,0.010075539955777
"LNP1",-0.79520304475864,7.99792076974625e-05,0.00386806758398289
"LNPEP",0.588450253121394,0.0102010687105872,0.0545809475073485
"LNPK",-0.289453908292145,0.244003604450244,0.424863669884431
"LNX1",-0.623439187090774,0.00570249187257121,0.0382267448753262
"LNX1-AS1",-0.353070151872836,0.150665808346054,0.312505472143714
"LNX2",0.11132842626621,0.660089809005101,0.785649509169397
"LOH12CR2",-0.6902362428505,0.00152164992750265,0.0181109222163566
"LONP1",-0.308538781366352,0.21287043106092,0.390436386782626
"LONP2",-0.642524060164981,0.00403266513971035,0.0316062122748287
"LONRF1",-0.626619999269808,0.00539075178200047,0.0370642222903215
"LONRF2",-0.028627309611311,0.910222171117746,0.948239751554786
"LONRF3",-0.610715938374635,0.00709928010412568,0.0436095493137262
"LOX",-0.0413505583274493,0.870589608062597,0.924584721668536
"LOXHD1",0.610715938374635,0.00709928010412565,0.0436095493137262
"LOXL1",-0.846096039623193,9.65081616128394e-06,0.00129301374096014
"LOXL1-AS1",-0.311719593545387,0.207946288007384,0.38478601576133
"LOXL2",-0.311719593545387,0.207946288007384,0.38478601576133
"LOXL3",-0.454856141601942,0.0578848404090217,0.164558924798637
"LOXL4",-0.728405988998914,0.000607933276267593,0.010899375167369
"LPAR1",-0.120870862803313,0.632825011384589,0.766214028866399
"LPAR2",0.244922537785661,0.327309843688235,0.51208986038299
"LPAR3",-0.489845075571322,0.0390647863739189,0.126405947945241
"LPAR4",-0.337166090977663,0.171235873948978,0.340497006070426
"LPAR5",0.372155024947044,0.128308178494489,0.280108209993088
"LPAR6",-0.143136548056555,0.570978659303128,0.719492617903008
"LPCAT1",0.64888568452305,0.00357458670513719,0.0294598835312408
"LPCAT2",0.0381697461484147,0.880473872651068,0.930695475281093
"LPCAT3",-0.486664263392288,0.0405503248241128,0.129772819712287
"LPCAT4",0.594811877479463,0.00922126630123424,0.0513186891628331
"LPGAT1",-0.0890627410129677,0.725263057271196,0.83234408858841
"LPIN1",0.53755725825684,0.0214032799271422,0.085187803628122
"LPIN2",0.0222656852532419,0.930120073215297,0.96029110339405
"LPIN3",-0.229018476890488,0.360653398215665,0.543460463045705
"LPL",0.117690050624279,0.641865467758828,0.771787663585581
"LPP",0.178125482025935,0.479470083460463,0.647511563368353
"LPP-AS1",0.264007410859868,0.289779951171067,0.474252777465426
"LPP-AS2",-0.305357969187318,0.217869918264878,0.395980074177294
"LPXN",0.626619999269808,0.00539075178200044,0.0370642222903215
"LRAT",-0.209933603816281,0.403094473684067,0.582068185164679
"LRATD1",-0.168583045488832,0.503686118682587,0.667709055178301
"LRATD2",0.553461319152013,0.0171836399395176,0.0743150264690718
"LRBA",0.0731586801177949,0.77297210731355,0.861711582387158
"LRCH1",0.652066496702085,0.00336206946223874,0.0283807898538663
"LRCH2",-0.238560913427592,0.340423472051444,0.524495495517334
"LRCH3",0.232199289069523,0.35383588110355,0.537270211073
"LRCH4",0.359431776230905,0.142935587138887,0.301197636278108
"LRCOL1",-0.101785989729106,0.687768280824928,0.805585518369514
"LRFN1",0.209933603816281,0.403094473684067,0.582068185164679
"LRFN3",-0.442132892885804,0.0661869259213799,0.180674635750969
"LRFN4",0.120870862803313,0.632825011384589,0.766214028866399
"LRFN5",-0.225837664711454,0.367544688108924,0.550041027963158
"LRG1",0.438952080706769,0.068393989838551,0.184715939050481
"LRGUK",-0.308538781366352,0.21287043106092,0.390436386782626
"LRIF1",0.108147614087175,0.669271495354442,0.792534158338801
"LRIG1",-0.0318081217903456,0.900291538682441,0.942748253091155
"LRIG2",-0.346708527514767,0.158678762915013,0.324108074767388
"LRIG2-DT",-0.607535126195601,0.00748847935709081,0.0451060319476774
"LRIG3",0.0699778679387603,0.782613570424074,0.868067600153212
"LRMDA",-0.184487106384004,0.463651480367726,0.634051393393906
"LRMP",0.667970557597258,0.0024487113917738,0.0237784026383363
"LRP1",-0.159040608951728,0.5284700117571,0.687284833943172
"LRP10",0.715682740282776,0.000838601860906027,0.0129911221093013
"LRP11",-0.050892994864553,0.841051573716376,0.905435238352898
"LRP12",-0.190848730742074,0.448099666041123,0.620096885890811
"LRP1B",-0.330804466619594,0.179970343304257,0.351658645780459
"LRP2BP",0.155859796772693,0.536853795247363,0.694407952117415
"LRP3",-0.734767613356983,0.00051421889330003,0.010075539955777
"LRP4",-0.776118171684433,0.000152861245421368,0.00543205311014392
"LRP4-AS1",-0.667970557597258,0.0024487113917738,0.0237784026383363
"LRP5",-0.273549847396972,0.27204135028264,0.455484922296248
"LRP5L",0.597992689658497,0.00876056834578468,0.0496465589392867
"LRP6",-0.458036953780977,0.0559371439534196,0.160843623470469
"LRP8",0.925616344099057,3.72470402502044e-08,5.6813197009331e-05
"LRPAP1",-0.00954243653710368,0.970023176523772,0.981957809234729
"LRPPRC",-0.0731586801177949,0.772972107313549,0.861711582387158
"LRR1",0.693417055029534,0.00141697022997858,0.0174624628279958
"LRRC1",-0.556642131331048,0.01642479458624,0.072455450912248
"LRRC10B",-0.190848730742074,0.448099666041123,0.620096885890811
"LRRC14",-0.489845075571322,0.0390647863739189,0.126405947945241
"LRRC17",-0.855638476160296,5.9690443829286e-06,0.00096227789487066
"LRRC18",-0.165402233309797,0.511885358434621,0.674071906787096
"LRRC19",-0.473941014676149,0.0469279981708853,0.143269480481984
"LRRC2",0.601173501837532,0.00831857671844305,0.0480760879481222
"LRRC20",-0.575727004405255,0.0124108071879096,0.06129362284659
"LRRC23",-0.213114415995315,0.3958401164341,0.576716654575443
"LRRC24",-0.279911471755041,0.260597241698235,0.44279200562419
"LRRC25",0.305357969187318,0.217869918264879,0.395980074177294
"LRRC26",-0.645704872344016,0.00379797966284092,0.0305641796811983
"LRRC27",-0.550280506972979,0.0179699311058889,0.0763991775082914
"LRRC28",-0.133594111519451,0.59716613585191,0.740167977735187
"LRRC29",-0.801564669116709,6.34896712234677e-05,0.00337516539059021
"LRRC31",-0.276730659576007,0.266281116010187,0.448643746228736
"LRRC32",0.652066496702085,0.00336206946223874,0.0283807898538663
"LRRC34",-0.572546192226221,0.013018892491538,0.0631023268674427
"LRRC36",-0.174944669846901,0.487477729896881,0.653783963890785
"LRRC37A",0.270369035217938,0.277877929337339,0.461941772370063
"LRRC37A2",-0.0540738070435875,0.831248354510442,0.8995210446184
"LRRC37A3",-0.524834009540702,0.0253314041671608,0.0948803198395605
"LRRC37B",0.445313705064838,0.0640332186628436,0.176520880420622
"LRRC39",-0.36261258840994,0.139175344457912,0.296233137103471
"LRRC3B",-0.378516649305113,0.121402829654164,0.270726125642423
"LRRC4",0.597992689658497,0.00876056834578468,0.0496465589392867
"LRRC40",0.617077562732705,0.00636991665848191,0.0407185936238033
"LRRC41",-0.496206699929391,0.0362190339100176,0.120078117940435
"LRRC42",-0.178125482025935,0.479470083460464,0.647511563368353
"LRRC43",-0.190848730742074,0.448099666041123,0.620096885890811
"LRRC45",-0.356250964051871,0.146765583697146,0.306693514504237
"LRRC46",-0.206752791637246,0.410420123418682,0.58827675489873
"LRRC47",0.10496680190814,0.678498032523199,0.799877377342599
"LRRC49",-0.32762365444056,0.184447580304517,0.357169049790847
"LRRC4B",-0.238560913427592,0.340423472051444,0.524495495517334
"LRRC4C",-0.407143958916424,0.0935577168136343,0.227069273769591
